customerId,products
7663,42|4|2|44|37|51|0
7664,5|38|44
7665,22|47|45|49|0|43|36|52
7666,17|30|34|47|24|40|43|12|49
7667,26|44|0|23|43|51|42|22
7668,22|43|34|4|41|49
7669,35|13|10|44|32|9
7670,21|14|12
7671,1|27|34
7672,8|31|24|51|16|26|48|20
7673,1|27|17|45|53|3|24|11|44
7674,10|14|53|30|44|18|37|17
7675,21|32|26|11|12|22|51|1|37
7676,36|33|8|6|37|1|47|31|22|10
7677,0|34|50
7678,44|17|2|13|12|31|0|20|43|39
7679,28|34|22|6|31|45
7680,4|10|26|49|14|5|35|9
7681,5|34|1|48|45
7682,15|10|46|38|39|45
7683,24|35|13|25|52|6
7684,30|37|2
7685,29|46|49|5|18|38|3|36|43|12
7686,30|10|5|1|49|29
7687,45|50|14|30|44|5|29|10
7688,7|22|17
7689,4|21|39
7690,30|52|16|14|38|23|29|46|12|53
7691,39|22|7|37|42
7692,30|47|19|53|33|10|22
7693,37|48|49|9|38|12|40
7694,7|38|33|21|40|23|25|50|49
7695,19|29|5|49|15|2
7696,3|41|34
7697,47|52|36|19|24
7698,31|45|37|19|36|47|11|7
7699,49|38|10|40|43|52|26
7700,9|17|1|10|24|38
7701,52|2|53|15|29
7702,16|44|18
7703,30|21|12|41|15|20|10|45|51
7704,34|52|7|19|4|27|5
7705,44|27|12|37|21|26
7706,37|40|21|12|35|13|0|24|32|31
7707,34|50|16
7708,33|45|42|44|13
7709,12|28|22
7710,22|23|40|9|12|35|16|19
7711,2|16|6|32
7712,16|24|17|39
7713,52|23|1
7714,49|22|42|35|15|33|27
7715,40|23|46|1|35|21|52
7716,24|49|27|44|48|35|0|47|41|46
7717,23|42|6|2|11|26
7718,6|20|42|31|41|12
7719,39|9|5|37
7720,35|3|34|45|10|39|8|7|46|22
7721,3|1|30|22|4|25|38|47|12
7722,31|38|23|43|39|42|4
7723,34|4|38|30|31|1|27|9|50|39
7724,51|9|42|32|38|48|11|16|21
7725,15|45|1|13|39|40|28|3|8|24
7726,15|38|37|46|14|32
7727,47|32|18|6|49
7728,38|0|22|10|17|4|23|18
7729,33|43|0
7730,6|51|22|35|34|17|7|42|45
7731,0|12|50|35|46|22|30|14|41|17
7732,30|10|17|7|38|20|23|29|33
7733,23|52|20|8|29|6|2
7734,50|48|16|15|18|32|8
7735,9|19|34|46|50
7736,14|6|0|22|53|20|29
7737,31|36|11|30|40
7738,14|25|30|20|26|32
7739,6|20|42
7740,48|52|44|21|31|3|46|9
7741,21|38|25|14|33
7742,17|30|35|50|46|51|29
7743,53|48|28|29
7744,32|4|38|0|30|49|6|9|51|46
7745,22|39|1|53|27
7746,39|3|40|13|18|16|35|49|23|31
7747,32|44|16|5|31|14|37
7748,19|43|49|51|33|11
7749,33|40|12
7750,51|4|15|10|8|44|0|16|53
7751,36|9|34|52|46
7752,10|22|28|24|6|17|3|51|0|50
7753,0|44|9
7754,8|0|1|7|5|45|10
7755,35|23|1|51|10|43|31|21|7
7756,11|2|39|31|25|33|4|23|50
7757,19|9|5
7758,1|42|29|48|17|53|13|34|21
7759,52|11|3|33|46|48|32
7760,12|8|20
7761,49|31|15|18|6|4
7762,33|19|52
7763,39|0|20|31|14|27|38|47|32|19
7764,41|6|43|34|10|21
7765,41|21|15|19
7766,39|37|33|9|34|5|51|38
7767,48|13|1|7|42|23|20|14
7768,7|16|43|44|6|10|25|32
7769,39|48|47|3|45|34|43|18|36
7770,53|26|52|45|14|5|13|51|20|17
7771,1|52|18
7772,21|12|6|43|9|39
7773,9|2|30|47|11|7|26|32|37|49
7774,2|15|6|43|49
7775,46|7|4|11
7776,42|6|19|48|38|20|2|45
7777,30|43|37|8|34
7778,15|23|44|19|26|33|49|22|52|18
7779,19|44|16|33
7780,33|43|53|1|52|11|0
7781,48|19|31|32|22|2|29
7782,18|25|10|15|11|21|34|51|20
7783,18|16|53|9|1|21|47
7784,17|10|25|41|33|26|23|53
7785,51|18|31|34|48
7786,7|40|50|33
7787,20|25|50|13|44|2
7788,26|52|21|45|9
7789,45|35|29|4
7790,15|1|53|30
7791,51|9|44|16|32|22|37
7792,44|37|12|50|43|30|1|32|38|51
7793,15|25|5|31|42|8|20|33
7794,24|8|49|2|27|22|4|1|17|35
7795,45|44|46|18|1
7796,14|27|6|25
7797,3|23|25|19
7798,5|16|29|35|19|43|30|10|26|42
7799,25|48|31|35|39|15|12|53|6
7800,50|44|4|23|12
7801,3|33|18|21|22
7802,48|52|4|27|5
7803,48|26|35
7804,26|33|11|32|51
7805,11|45|10|41
7806,6|12|30|43|49|4
7807,45|10|48|53
7808,35|48|18|39|28|36
7809,32|5|6|11|2|15
7810,24|1|4|27|42|12|33|38|30|2
7811,14|31|32|24|2|50|4|13
7812,36|30|45|44|27|1
7813,16|6|14|5|52|50|36|22
7814,53|26|38|24|7
7815,21|17|1|12|2|49
7816,13|29|12|43|19|52|16
7817,33|12|15|36|26
7818,37|16|20|42|35|5|30|39
7819,22|31|50|11|46|39|32|45|17|3
7820,42|6|38|1
7821,24|52|32|2|40|10
7822,35|22|8|27
7823,26|35|21|11
7824,46|22|34|19|43|27|36
7825,39|38|27|5|43|12|19|36|8|49
7826,37|20|42|36|28|8
7827,18|14|25|9|27|29
7828,28|0|46|44|21|6|43|22|15|42
7829,6|11|4
7830,20|23|30|15|5
7831,10|11|27|50|8|26|7
7832,45|8|2|32|5
7833,29|26|53|22|36|1
7834,46|51|5
7835,12|40|4|43|29
7836,42|6|0|2|25|49|7|12|26|43
7837,23|44|41|50|42|26
7838,42|20|12|10
7839,17|47|3|10|36
7840,43|6|44|8|11|22|32|7|50
7841,1|29|51|43|4
7842,12|29|44|25|2|42|43|4|24
7843,36|52|53|44|8|51|14|22|46|18
7844,4|49|18|13|53
7845,19|31|9|34|6|18|28|53|39|22
7846,31|48|33|37
7847,17|33|30
7848,40|5|21|34|48|14|26|32|11|7
7849,40|49|38
7850,18|16|46|5
7851,22|50|47|8|1
7852,5|22|11|31|43|32|23|25|24
7853,12|18|4|3|52|8|24|43|53
7854,27|2|45|7|26|42
7855,4|35|7|6|23|48|27|33
7856,52|33|13|12|29|43|10|14|35
7857,18|2|0|34|22|21|11
7858,28|27|11
7859,17|5|40
7860,29|42|22|17|7|45|41|6
7861,29|39|23|5|28|49|46
7862,37|42|48|39|25
7863,25|38|37|50
7864,9|18|16|21|24|51|52
7865,32|49|27|0
7866,30|46|14|36|21|53|32|20|23|19
7867,50|9|14|31|32|0|20|38
7868,32|22|39|46|12|6|9|5|40|21
7869,14|3|22|9
7870,1|51|42|45|27|26|0|20|4|37
7871,38|7|20|24
7872,23|2|20|36|43|12|44|49|41|5
7873,6|17|38|43
7874,51|0|53|3|17|9|4|15|49|22
7875,3|18|16|27|34|47|33|41|38|53
7876,10|43|36|45|12|4|13
7877,52|50|15|2|28|10|53|44|21|45
7878,8|50|9|17
7879,0|50|22|32|45|17|36|27|21|25
7880,42|10|45
7881,17|15|31|26|19|14|10|4|27
7882,12|52|11|47|18|50|32|36
7883,4|47|20|36
7884,45|4|11|30|26|1|51|43|10|49
7885,46|7|13|5|16
7886,46|45|27|3|31|21|51
7887,47|45|1|38
7888,43|7|41|39|4|51|10|36
7889,37|42|0|46
7890,39|32|42|5|31|7|27
7891,16|41|11|23|18|13|25
7892,50|5|49|39|44|51|10|6
7893,46|31|5|23|43|3|51|33
7894,0|11|4|12|46|16|13|14|26|53
7895,4|47|18|8|44|50
7896,39|52|49|17|15|43|36
7897,45|9|18|16|35
7898,0|40|6|29
7899,46|53|4
7900,32|43|20|42|25|10
7901,40|14|50|31|20|3|37|9|42
7902,33|8|29|48|35|41|3|25|40|18
7903,39|19|6|7
7904,8|6|11|18|53|39|1
7905,4|25|30
7906,44|4|5|14
7907,20|13|28|42|18|47|43
7908,51|33|5|41|40|26|38
7909,40|30|47|27|17|48|10|32
7910,14|7|33|29
7911,9|44|22|37|4|46|53|35|11
7912,14|6|22|27
7913,17|33|40|38|5|34
7914,7|33|44|25|47|37|6|2|40|10
7915,24|21|4|0|43|14|39|5|37|12
7916,10|3|22|48
7917,14|2|35|13|33|12|11|15|52
7918,39|26|7|31|36|25|33|8
7919,35|16|25|52|34|11
7920,48|35|38|43|34|4|50
7921,52|16|53|8|4|5
7922,15|53|13|52|29|20|49
7923,43|21|37|51|29|9|16|8
7924,9|37|39|52|53
7925,0|4|10|48|25|44|15|17|6|1
7926,49|23|50|42|24
7927,27|48|44|43|37
7928,12|53|23|2|15|28|46
7929,20|30|48|27|39|11|36|26
7930,52|7|35|48|43|2|49|47
7931,29|47|10
7932,46|12|39|49|25|21|32
7933,47|18|22|52|24
7934,15|51|20|1|44|50
7935,1|38|51|31|19|49
7936,8|10|52|42|37|32
7937,40|53|1|9|32|14
7938,30|29|7|12|1|33|49
7939,40|37|44|28
7940,43|48|10|49|37|0
7941,4|43|8|39|9
7942,33|5|28|39|8|14
7943,8|7|17|43|18
7944,44|50|42|26|53|23|40|28|52
7945,15|24|11|37|5
7946,20|18|38
7947,9|48|39|21|7|37|33
7948,50|2|14|38|10
7949,15|37|45|1|6|48|13
7950,53|6|12
7951,7|9|35
7952,44|25|36|4|47|18|5|26|11|43
7953,7|6|14|47|44|5|51
7954,45|31|9|23|20|28|7|35|50|38
7955,6|47|39|15
7956,26|37|10|21|6|27|19|36|46
7957,23|6|8|28|0|21|25|13|49|24
7958,53|9|40
7959,12|40|14|21
7960,44|35|20|8
7961,9|3|49|0|41|50|52
7962,24|9|36|45|30|43
7963,42|43|1
7964,4|45|26|46|21
7965,36|43|28|46|12|24
7966,53|24|35|29|23|21|47
7967,49|15|30|0
7968,28|23|22|7|47|0|40
7969,36|48|17|28|4|31|45|50|16|18
7970,1|20|17
7971,35|12|37|17|11|22|53
7972,50|3|30|49|14|0|32
7973,3|8|42|27|22|30|19|15
7974,48|19|4|27|41|39
7975,40|50|52|20|12|5|2
7976,17|35|7|39|12|9|41|11|10|42
7977,42|40|50
7978,16|31|13|35|1|8
7979,5|50|10|14|26|35
7980,41|30|22|32|29
7981,45|27|0|35|47|37|11|36|23
7982,48|26|0|39|50
7983,50|12|27|41|17
7984,27|20|24|45|0|25|47|26|22
7985,9|0|3|42
7986,6|32|37|38|15|1
7987,51|0|28|34|27|46|29|2
7988,21|35|36|34|3|7|51|6
7989,25|15|30|53|19|0|6|47
7990,48|11|3|38|52
7991,47|36|44|26|31
7992,0|44|49|37|6|22|47|18
7993,17|31|51|34|5|53|25
7994,2|41|22|42|21|26|48|24
7995,42|16|20|6|17|0
7996,46|28|22|47|53
7997,48|44|45|29|33|4|19|21|28
7998,14|9|43|11|31|7
7999,11|17|49|15|6
8000,19|49|13|26|12|35|1|40
8001,49|26|4|10|30|33|51|23
8002,32|25|51|30|17
8003,49|30|27|38
8004,1|18|26|8|16|22|47|39|40
8005,26|37|39|45|6|21
8006,51|33|32|18|42|29
8007,2|14|1
8008,29|18|39|34
8009,40|17|37|1|23|22|25|43|3|4
8010,4|34|15
8011,31|52|53|40|29
8012,28|10|15|41|50|23|46|26|49
8013,33|4|18|9|16|1|29|6|53
8014,11|19|53|32
8015,15|10|4|43|0|22|7|38|33|26
8016,29|13|12|53|51|21|10|18
8017,51|8|35|42|50|26|30|49|5
8018,22|10|9|1
8019,1|28|40|25|22|31|29|44
8020,24|16|49|50|53|26|25
8021,8|35|1|2|36|13|48|18|46|28
8022,15|47|9|11
8023,41|45|14|17|1|38|4|30|27|40
8024,44|25|38|15|51|28|43|49
8025,20|5|11|36
8026,0|38|33|34|50|12|36|2|18
8027,45|48|14|11|15|1|31|9
8028,24|50|45|6|23|15|46|2|43
8029,50|36|38|4|2|15
8030,19|27|43|46|26|9|20|14|39
8031,36|41|8|37|31
8032,27|5|13|53|34|8|23|1|25
8033,50|44|31|46
8034,32|5|44|15
8035,0|42|53|11
8036,4|38|18|11|14
8037,33|25|52|9|23|19|36|47|13|28
8038,24|36|14|37|1|9|45|47|49|16
8039,46|19|13|52|9
8040,13|27|35|23|10|29
8041,32|24|3|47|45|37
8042,47|14|43|50
8043,16|31|52|38|30|24|25
8044,16|6|45|3|4|28|46|33|11
8045,49|24|53|10|27|33|15|50|30|46
8046,30|32|19|18
8047,3|27|30|22|15|38|26|4|12|29
8048,30|4|45|37|3
8049,28|52|49|45|15|43|31|1|11|37
8050,19|49|23|37
8051,34|15|13|52|14|0|10
8052,50|39|34|38|23|8
8053,10|12|1
8054,27|2|22|15|0|31|35|47|41|53
8055,31|16|14|33|0|11|18
8056,21|5|34|19
8057,18|3|44|40|12|46
8058,49|3|5|43
8059,11|4|21|6|17|10|1|19|52|24
8060,26|12|36|24|23|29|19|31
8061,21|38|4
8062,3|16|14|11|45|26
8063,17|49|16|53|50|26|8|35|38|9
8064,24|4|26|21|10|23|14|43|29
8065,12|28|34|15|11|42|37|35|0|25
8066,39|15|18|27|34|16|11|20|48
8067,20|25|4|22|27|10|26
8068,12|4|33|36
8069,9|20|10|22|13|5|17
8070,46|9|48|11
8071,47|43|25|8|22|2|23|37|29
8072,11|38|26|31
8073,38|19|16|28
8074,4|26|39|42
8075,52|5|36|10
8076,11|5|36|24|41|40
8077,3|41|49|18|34|29|48|27
8078,41|12|2|31|34
8079,25|50|43|23|24|12|39
8080,4|5|53|17|9
8081,2|12|16|51|8|35|5|48|46
8082,15|33|35|34|31
8083,53|39|36|44|25
8084,47|4|24|14|28|43
8085,9|5|31|37|26|35|15|39
8086,53|12|4|36|17
8087,10|19|34|20|28
8088,31|5|20|2
8089,44|7|41|5
8090,30|37|41
8091,33|44|28|29|48|37
8092,47|52|2|21|50
8093,46|44|12|27|43
8094,13|30|12|34|2|46|6|36|32|35
8095,15|7|4
8096,4|45|53|20|42|11|37|31|25|41
8097,39|28|25|43|17|41|9|2|13
8098,2|32|5|42|4
8099,46|1|49|6
8100,28|17|31|42|19|48|40|15|10
8101,7|33|23|32|37|50|26|34|24
8102,10|24|25|19|16|6|3|7|52
8103,29|37|53
8104,29|33|35|2|1|42|36
8105,6|15|41|39|18|51|25|19|0|3
8106,20|26|29|41|48|43|40
8107,45|25|14|53|39|31|41|46|2
8108,30|45|22|33
8109,29|47|3|40|0|25|12|2|15|22
8110,39|46|9|31|44|42|27|45
8111,9|48|20
8112,38|0|9|47|26|14
8113,10|36|12|1|4
8114,50|22|3|34|41|33|32|16
8115,0|23|6|5|52|26|10|49|47
8116,53|21|2|6|47|8|9|41|46|12
8117,45|48|44
8118,47|5|22|16|49|35|44|48
8119,44|33|46
8120,35|4|16|30|21|24
8121,13|0|9|39|12|53|26|22|46|5
8122,5|30|45|44|52|35|47|31
8123,44|27|5|12|21|4
8124,43|52|8|24|11|12|45
8125,44|18|43|50|38|22
8126,17|5|33|18|48|4|10|26|31
8127,12|53|40
8128,48|6|33|11|49|14
8129,43|52|24
8130,25|6|48|47|40|36|41
8131,42|28|19|40
8132,18|34|16|41|25
8133,27|10|44|43|47|16|11|46|37
8134,33|13|42|39
8135,4|50|15
8136,29|42|34|19|8|32|16|12|26
8137,33|19|31
8138,51|27|53|52|44
8139,35|26|33|1|40|18|15
8140,19|30|45|2|44|8
8141,6|37|23
8142,51|24|50|52|34|21|14|17
8143,32|36|5
8144,0|1|2|4|19|23
8145,29|15|36|19|0|18|45|5
8146,20|24|52|41
8147,1|41|26|23|17|40|52|19
8148,16|52|36|34|19|32|46|11|49
8149,41|27|31|21|16|28|8
8150,12|41|43|42|31|18|37|45|27
8151,31|29|15|2|37|14
8152,36|45|25|37|30|46|38
8153,34|17|43|15|40|24|49|6|31
8154,45|4|41|43|51|24|49
8155,21|36|0|47
8156,4|2|19
8157,41|36|6|9|30|39|18|15|21|35
8158,38|51|13|27|49|21|22|7
8159,18|48|8
8160,34|13|40|32|26|2|24|8|37
8161,45|17|50|46|25|15|51|8|35|38
8162,3|17|10
8163,23|8|47|14|11|15|50|36|41
8164,38|30|45|39|10|41|26|6|33
8165,12|13|31|46|22|10
8166,19|40|47|28|41|20|18|24|32
8167,1|25|42|14|30|9|37|52|21|3
8168,7|42|33|49|27|41|53|44|22|43
8169,6|5|20|39|33|35|37|22|9|21
8170,10|23|50|7|49|4
8171,1|7|17|21|5
8172,40|1|20|44|31|45|27|24|4
8173,20|30|43|52|4
8174,51|4|24|7
8175,38|24|25|36|50|29|5|46
8176,10|41|16
8177,50|17|11
8178,17|21|34|23|48|3|37|12|33|19
8179,40|3|24
8180,16|37|20|52|2
8181,36|33|13|18|51|14|9|22
8182,38|20|16|51|15
8183,40|15|27|44|4|11|25|8|5|49
8184,29|43|10|14|49|18|32|8
8185,46|12|2|3|8|51|45|4|14
8186,38|25|27|24|46
8187,22|53|16|19|37|43
8188,9|29|53|45|27|18|16|32|35
8189,16|34|43|29|31
8190,53|8|1|22|0|30|51|27|41|34
8191,28|48|22|26|6|2|19|9
8192,52|22|7|14|21|33
8193,50|24|9|34
8194,6|45|40|12|24|36|51|27
8195,15|39|17|53|8
8196,3|1|11|44|24|18|2|32|14
8197,18|29|39|6|27|8|41|28|24
8198,27|37|11|51
8199,15|46|38
8200,51|34|20|31|24|8
8201,27|31|11|48|45
8202,32|10|17|25|29|18
8203,49|25|8|12|36|44
8204,25|48|30|4|42|43|44|34|52
8205,40|41|49|28|32|50
8206,41|38|12|13|4
8207,45|5|31|19|33|8
8208,11|27|1|28|37|16|42|47|15
8209,18|32|24|42|14|51|36
8210,8|1|46|52|41|33|3
8211,22|26|47|46
8212,53|52|13|22|11|34|51|18|49
8213,44|34|49|6|12|8|53|17|7|41
8214,4|29|25|32|7
8215,48|27|35|9|50|33|29|39|25
8216,21|36|47|29
8217,31|26|45
8218,29|21|52|46|39
8219,2|41|31|4|22|26|52
8220,8|52|51|33
8221,31|11|30|41
8222,41|38|27|36|33|40|11|21
8223,35|21|44
8224,30|48|44|6|12|28|27|21
8225,7|37|40|21
8226,46|49|20|41|38|45|19|42|29
8227,33|32|2
8228,29|41|34|40|36|51|17|10|30|38
8229,6|19|34|14|33|11
8230,49|21|3|25|32|0
8231,33|23|45|19|1|22|34|9
8232,38|15|19
8233,9|42|27
8234,34|16|26|10|53|39|37
8235,38|53|4|45|17|42|33
8236,23|32|13|30|33|53|45|31|9
8237,20|37|7
8238,7|33|0|18|17|20|10|6|37
8239,45|14|26|13|35|22|23|24|38|34
8240,39|37|12|51|3
8241,33|17|19|35|50
8242,9|36|24|47|30|49|0
8243,12|39|0|13
8244,24|39|48|14|8|12|30
8245,41|37|34|42|46|31|24
8246,52|21|44
8247,17|45|31|36|15|39
8248,5|19|48|41|10
8249,29|2|53|9|31|39|22|12|41|6
8250,22|47|33
8251,18|5|19|47|48|6|4
8252,27|47|22|10|51|38|28|49
8253,4|38|31|44|48|33|18|34|13
8254,29|44|24|48
8255,27|26|23
8256,44|24|27
8257,21|40|39|35
8258,14|44|47|20|32|33|7|43
8259,37|10|39|36|23|32
8260,42|52|30|48|36|46|8
8261,7|30|13|41|9|14
8262,36|2|46|8|12|50|45|37|9
8263,27|52|5|20|24|26|21|4|30|15
8264,52|47|48|43|18|23|36|8
8265,21|53|5|26|37
8266,12|47|15|27|42|51|25
8267,17|14|2|8|10|4|6|38
8268,47|39|13|41|4|20
8269,52|9|3|45|33|15|42
8270,23|4|29|13|38|1|37|2|35|11
8271,22|21|9|35|24|40|15|46|8|34
8272,26|48|23|3|17|45|27|41|28|13
8273,35|11|40
8274,2|33|14
8275,3|22|48|4|53|2|36
8276,22|36|53|25|5|23
8277,1|40|2|31|36
8278,43|30|27|19
8279,3|32|7|12|8|52|39|19|28
8280,52|25|30|28|21|7|3|14|18|41
8281,4|20|7|43|39|19|12|9|40
8282,18|14|45|52|16|48
8283,38|52|43|22
8284,42|11|51|44|4|10|40|45
8285,28|15|21
8286,28|30|48
8287,10|6|24
8288,9|40|19|7|26|53|48|52|33|5
8289,50|31|10|33|36|6|32|28|21|22
8290,18|39|45|20|11|48|53
8291,10|27|13
8292,50|20|52|24|35|31|14|51|3|6
8293,41|36|39|18|15|46|44|17
8294,27|39|28|37|40|8|5|6|14|31
8295,14|32|8|35|19|25|53
8296,18|29|44|34|2|20|50|0
8297,41|35|39|21|36
8298,19|52|14|17|10|33|38
8299,47|8|43|51|24|9|18|16|29
8300,27|41|16|2|38|53|9|12|26|0
8301,5|8|29|2|6|53|43|13|12
8302,34|23|35|43
8303,12|52|36|48|16|7|37|50
8304,13|2|15|49|5
8305,32|39|8|14|45|50|48|53
8306,8|50|24|19|23|42|41|34|15|38
8307,19|47|25|18|37|43|11|33
8308,15|51|10|33|38
8309,19|1|47|46
8310,9|51|1|45|12|2|20|8|19
8311,35|37|38|18|4|14|13|52
8312,31|25|37|40|24|46|28|45|0
8313,31|50|1|30|19|35|16|13
8314,9|34|22|23
8315,12|32|44|11|24|10|26
8316,48|27|38|53|28|11|17|6|13
8317,4|51|44|20|53|29|32|17|14|5
8318,7|24|4
8319,36|43|15|9|2
8320,26|40|53|31
8321,37|35|41|19|45|42
8322,3|1|15|6|13|14|42|11|28
8323,18|38|23|13|34|8|24|50|15
8324,53|20|32|22|52|50|35|34
8325,48|53|21|50|49|41|46
8326,43|3|1|30|31|6|8
8327,5|39|36|43|32
8328,21|23|14|38|25|37|41
8329,33|11|3
8330,52|32|43|27|29|26|12
8331,25|36|19|50|14|31|4|17
8332,8|36|45|7|1|32|40
8333,27|51|52|40
8334,44|4|42|0|26|21|12|24
8335,33|1|40|11|15
8336,12|13|46|52
8337,8|26|51|13|14|53|46|18|2
8338,29|17|50
8339,47|14|23|18|41|46|10
8340,23|22|0|17|5|10|36|16
8341,18|23|10|47|13|41|3|7|15
8342,11|44|47
8343,31|8|3
8344,49|44|3|13|8|17|14|33
8345,5|20|25|47|21|17
8346,13|52|24|43|6|53|44|38|17|45
8347,11|15|5|53|1|43|4
8348,20|23|8|3
8349,50|52|44|36|6|27|31|26|48
8350,34|12|19|45|10
8351,3|15|42|25|6|41|34|53|27
8352,18|10|43|24|7|2|15|26|52|12
8353,17|45|15|22|46|52|48|53|4
8354,17|48|4|44|6|46|8
8355,14|48|44|16
8356,38|43|26|10|18|39|13
8357,13|46|27|11|35|10|23|12|31|20
8358,5|0|42|45|30
8359,37|4|36|48
8360,44|8|53
8361,24|18|41|16|2|0
8362,42|41|31|19|22|26|52|50|44|49
8363,46|21|44|22|9
8364,23|40|11|10|20|18|27|34|9
8365,25|29|33|7|1|5|21
8366,9|14|37|12|39|22
8367,42|24|4|1|50|47
8368,1|52|29|47|7|43|34|48|2|31
8369,4|30|42|41|5|27
8370,39|37|50|6|10|11|44
8371,23|37|44|34|14
8372,42|7|21|22|20|36|47|39|53
8373,39|31|21|26
8374,2|14|20|9|35|21|31|41
8375,36|49|33|9
8376,20|32|39|41|14|19|13|22|46
8377,37|51|45|28|20|53|24|26
8378,37|43|2|41|31
8379,2|52|1|50|49|8
8380,38|32|44|37|18|25|4|3|7
8381,53|26|10|2|1|30|46|15|50
8382,34|53|7|30|16|43
8383,36|19|16|39
8384,35|36|32|7|8|25
8385,44|32|9|31|11|34|4|41
8386,34|15|48|36|19|49|46
8387,5|21|2|43|28|48|1|44|52|0
8388,22|44|7|15|30
8389,48|26|30
8390,10|26|28
8391,24|30|39|20|33|34|40|49|51
8392,3|21|14|6|48|51
8393,9|42|37|17|3|28
8394,19|46|11|9|43|15|16|2|29
8395,24|21|38
8396,45|17|7|47
8397,15|2|14|19|36|26|16|28
8398,22|43|8|13|16|5|36
8399,42|47|26|25|30|4|2|50|7|13
8400,12|10|34|31|18|9|15|49
8401,1|43|49|52|34|41|5|17|42
8402,20|53|41|18
8403,30|13|4|49|25|39
8404,3|47|7|12|44|16|41|30
8405,11|4|16
8406,1|11|0|49|40|41|6|14|48
8407,14|13|16|9|53|6|10|28
8408,1|34|51|24|26
8409,26|38|39|33|7
8410,45|29|40|34|1|42|0|12|6|32
8411,33|23|46|7|39|15|53|38
8412,13|25|48
8413,38|16|28|12|8
8414,45|41|49|34|24|17|22|18
8415,12|35|9|46|13|37
8416,35|51|14|18|53|7
8417,21|13|5
8418,18|40|26|48|4
8419,45|22|42|2|49|12
8420,44|46|31|53|30|37|14|21
8421,40|30|44|43|0|37|19|10|12
8422,13|12|14|4
8423,47|7|31|53|24|52|1
8424,14|17|46
8425,52|44|6|1|2
8426,1|41|7|38|33
8427,27|5|45|19|21
8428,16|50|45
8429,49|0|53|4|8|33|11|2|29|45
8430,47|42|39|10|6|36|49|3|34
8431,33|14|52|44|49
8432,26|14|25|15|2|27|19
8433,35|50|34|12|38|26|33|25|51
8434,11|15|5|34|0
8435,51|32|14|38|20|15|46|53
8436,7|40|52|43|50|1|39|27|49|31
8437,44|52|2|24|46|20
8438,41|39|32|34|23|11|10|44|42|0
8439,22|37|20|33
8440,3|51|39|34
8441,38|29|25|39|10|31
8442,44|31|52|32|16|13|7|43|29|37
8443,34|16|37|46|7|41
8444,1|4|26|48|17|23|47|35|40
8445,12|26|20|35
8446,39|51|46|8|7|13|24
8447,52|47|19|36|2
8448,47|3|2|42|43
8449,41|35|49|28|45|16|22|29|31|0
8450,10|11|30|38|36|52|25|27|43|41
8451,7|8|29|50|32|49
8452,26|2|5|19|9
8453,12|0|2|4|38|20|41|16|27
8454,2|25|41|37|45|34
8455,46|31|15|25|36|9|4|37|14|51
8456,48|19|12|3|35|13|7|32
8457,30|49|5|7
8458,20|3|1|27
8459,37|13|33|3|44|40|50
8460,15|22|24
8461,10|28|16
8462,20|14|17|23|45|5
8463,13|0|33|53|47|28
8464,28|37|30|22|31|38
8465,53|14|17
8466,53|6|10|17|43|35|4|31
8467,2|26|45
8468,24|5|29|31|4|36|7|33|30|22
8469,6|33|14|18|26|1|48|10|50
8470,6|45|1|29|31|43|52|27
8471,51|11|32|13
8472,39|36|6|20|45|12|2|29|51|43
8473,20|14|50|41|29|47|53|22
8474,0|26|25|18|11|48|31|38|33
8475,45|35|3|11|16|21|36|49
8476,36|50|49|19|52
8477,49|28|17
8478,38|15|4|31|37|7
8479,13|20|25|31|37|33
8480,19|30|35|5|41|26|2|40|18|16
8481,8|50|49
8482,35|47|11|5
8483,30|52|12|13|42|48|39|38
8484,3|7|4|17|12|32|8
8485,20|52|42|44|18|22
8486,17|32|43|48|10|40|52
8487,52|50|42|43|45|18|11
8488,19|22|11|10|20|47|49|36|15
8489,44|10|51|38
8490,46|12|47|50|6|25
8491,36|15|6|28|48|50|43|30|47
8492,3|53|2|23
8493,48|45|25|39|2|52|17|49
8494,26|49|47|20
8495,15|43|41|38|28
8496,34|46|32|29|42|10|33|2|23
8497,4|9|53|25|23
8498,36|16|30|31|15|51
8499,41|20|10|21|27|33|30|5|48|2
8500,6|46|5|36|44|4|17|52
8501,28|50|23|2|14|49|38
8502,20|7|27|42|29|31|0|43
8503,42|24|11|16
8504,30|32|39|52|53|10|16|8|45|19
8505,18|39|0|31|26|43|36|1|11
8506,31|22|23|15|47
8507,21|3|1|16|10|47
8508,53|37|35|16|48|19|32|23|25
8509,20|24|37|8
8510,17|48|33|15|31|4
8511,15|6|2|24|48|29|14|34|0
8512,19|20|16|38|6|8|37|4
8513,37|40|21|20|29|22
8514,31|30|10|14|49|47|43|11|15|48
8515,42|8|51|14|3|16|6|47|28|15
8516,29|53|24|46|22|45|17|15|43|50
8517,23|18|47|26
8518,24|47|14|26|39
8519,11|43|49|6|42|21|37
8520,25|10|12
8521,19|29|21|40|52|0|50
8522,52|18|33|36
8523,26|18|19
8524,37|41|19|12|38
8525,43|6|21|19
8526,18|37|29
8527,48|23|28|3|12|34|7|16|13|40
8528,10|49|14|40|26|25|20|3|48
8529,2|24|44|52
8530,33|19|5|28|37|49|39|12
8531,5|13|23|22
8532,43|34|5|24|47|51|35|37
8533,14|35|43|42|25|51|12
8534,47|4|50
