customerId,recommendedProducts
7483,4|42|25|33|21|52|40|27|34|7
7484,4|42|33|21|52|40|15|27|34|7
7485,42|25|33|21|52|40|15|27|34|7
7486,42|25|33|21|52|40|15|27|34|7
7487,4|42|25|33|21|40|15|27|34|7
7488,29|48|4|25|21|52|40|27|34|7
7489,4|42|33|21|52|40|15|27|34|7
7490,42|25|33|21|52|40|15|27|34|7
7491,4|42|25|21|52|40|15|27|34|7
7492,48|4|42|25|21|52|40|15|27|7
7493,4|42|25|33|21|52|40|15|34|7
7494,4|42|33|21|52|40|15|27|34|7
7495,42|25|33|21|52|40|15|27|34|7
7496,42|25|33|21|52|40|15|27|34|7
7497,4|42|25|33|21|52|15|27|34|7
7498,42|25|33|21|52|40|15|27|34|7
7499,42|25|33|21|52|40|15|27|34|7
7500,48|4|25|33|52|40|15|27|34|7
7501,29|48|4|42|25|33|21|52|15|34
7502,4|25|33|21|52|40|15|27|34|7
7503,42|25|33|21|52|40|15|27|34|7
7504,30|48|4|42|25|33|52|15|34|7
7505,4|42|25|33|21|52|40|15|27|7
7506,4|42|25|33|21|40|15|27|34|7
7507,42|25|33|21|52|40|15|27|34|7
7508,48|4|42|25|33|21|52|40|15|7
7509,42|25|33|21|52|40|15|27|34|7
7510,4|42|33|21|52|40|15|27|34|7
7511,48|4|25|33|21|40|15|27|34|7
7512,42|25|33|21|52|40|15|27|34|7
7513,42|25|33|21|52|40|15|27|34|7
7514,48|4|25|33|21|52|15|27|34|7
7515,48|4|42|25|33|52|40|15|34|7
7516,42|25|33|21|52|40|15|27|34|7
7517,48|4|42|25|21|52|40|15|34|7
7518,48|4|25|33|21|52|40|15|27|7
7519,42|25|33|21|52|40|15|27|34|7
7520,30|29|48|4|33|40|15|27|34|7
7521,4|42|25|33|21|52|40|15|27|7
7522,4|42|25|33|21|52|40|27|34|7
7523,42|25|33|21|52|40|15|27|34|7
7524,42|25|33|21|52|40|15|27|34|7
7525,48|4|25|33|21|52|40|15|27|34
7526,4|42|25|33|21|40|15|27|34|7
7527,48|4|42|25|33|21|52|15|34|7
7528,4|42|25|33|21|52|40|15|34|7
7529,4|42|25|33|21|40|15|27|34|7
7530,4|42|25|33|21|52|15|27|34|7
7531,48|4|42|25|33|21|52|15|34|7
7532,4|42|25|33|21|40|15|27|34|7
7533,42|25|33|21|52|40|15|27|34|7
7534,29|48|4|42|25|52|15|27|34|7
7535,4|42|25|21|52|40|15|27|34|7
7536,4|25|33|21|52|40|15|27|34|7
7537,48|4|42|25|33|21|40|15|34|7
7538,4|42|25|33|21|52|15|27|34|7
7539,4|42|25|33|21|52|40|15|34|7
7540,4|42|25|33|21|52|40|27|34|7
7541,42|25|33|21|52|40|15|27|34|7
7542,42|25|33|21|52|40|15|27|34|7
7543,42|25|33|21|52|40|15|27|34|7
7544,48|4|42|25|33|21|40|27|34|7
7545,48|4|33|21|52|40|15|27|34|7
7546,48|42|25|33|21|52|40|15|34|7
7547,29|48|4|42|25|21|52|15|34|7
7548,4|42|25|33|21|52|40|27|34|7
7549,42|25|33|21|52|40|15|27|34|7
7550,42|25|33|21|52|40|15|27|34|7
7551,4|42|25|33|21|52|40|27|34|7
7552,4|42|25|33|21|52|40|27|34|7
7553,42|25|33|21|52|40|15|27|34|7
7554,4|42|25|33|21|40|15|27|34|7
7555,4|42|25|33|52|40|15|27|34|7
7556,48|4|42|25|33|21|52|40|27|7
7557,42|25|33|21|52|40|15|27|34|7
7558,48|4|25|33|21|52|40|27|34|7
7559,4|42|25|33|21|52|15|27|34|7
7560,42|25|33|21|52|40|15|27|34|7
7561,42|25|33|21|52|40|15|27|34|7
7562,42|25|33|21|52|40|15|27|34|7
7563,4|42|25|33|21|40|15|27|34|7
7564,48|4|42|33|21|52|15|27|34|7
7565,48|42|25|33|21|52|40|15|27|7
7566,42|25|33|21|52|40|15|27|34|7
7567,48|4|42|25|33|21|52|15|27|34
7568,29|48|4|42|21|40|15|27|34|7
7569,4|42|25|33|21|52|15|27|34|7
7570,48|4|42|25|33|21|40|15|27|7
7571,42|25|33|21|52|40|15|27|34|7
7572,42|25|33|21|52|40|15|27|34|7
7573,48|4|42|25|33|21|15|27|34|7
7574,4|42|25|33|21|52|15|27|34|7
7575,4|42|25|21|52|40|15|27|34|7
7576,29|4|42|25|21|52|40|27|34|7
7577,42|25|33|21|52|40|15|27|34|7
7578,42|25|33|21|52|40|15|27|34|7
7579,4|42|25|33|52|40|15|27|34|7
7580,48|42|25|33|21|52|40|27|34|7
7581,4|42|25|33|21|40|15|27|34|7
7582,4|42|25|33|21|40|15|27|34|7
7583,29|48|42|33|21|52|40|15|27|34
7584,42|25|33|21|52|40|15|27|34|7
7585,29|42|25|33|21|52|40|15|34|7
7586,42|25|33|21|52|40|15|27|34|7
7587,42|25|33|21|52|40|15|27|34|7
7588,48|4|42|25|33|21|52|40|27|34
7589,42|25|33|21|52|40|15|27|34|7
7590,42|25|33|21|52|40|15|27|34|7
7591,4|42|33|21|52|40|15|27|34|7
7592,48|4|42|25|52|40|15|27|34|7
7593,48|4|42|25|33|21|52|40|15|34
7594,4|42|25|33|21|40|15|27|34|7
7595,4|42|25|33|21|52|15|27|34|7
7596,48|42|25|33|52|40|15|27|34|7
7597,48|42|25|33|21|52|40|27|34|7
7598,4|42|25|33|21|40|15|27|34|7
7599,48|42|25|33|21|40|15|27|34|7
7600,30|29|42|33|21|40|15|27|34|7
7601,42|25|33|21|52|40|15|27|34|7
7602,4|42|25|33|21|52|40|15|27|34
7603,48|4|42|25|33|21|15|27|34|7
7604,42|25|33|21|52|40|15|27|34|7
7605,48|42|25|33|21|52|40|27|34|7
7606,4|42|25|33|21|52|15|27|34|7
7607,42|25|33|21|52|40|15|27|34|7
7608,48|4|33|21|52|40|15|27|34|7
7609,48|4|42|33|52|40|15|27|34|7
7610,42|25|33|21|52|40|15|27|34|7
7611,4|42|25|33|21|52|40|27|34|7
7612,42|25|33|21|52|40|15|27|34|7
7613,29|48|42|21|52|40|15|27|34|7
7614,42|25|33|21|52|40|15|27|34|7
7615,4|42|25|33|21|40|15|27|34|7
7616,48|4|25|21|52|40|15|27|34|7
7617,4|25|33|21|52|40|15|27|34|7
7618,48|42|25|33|21|52|40|15|27|7
7619,4|42|25|33|21|52|40|15|34|7
7620,4|42|25|33|52|40|15|27|34|7
7621,48|4|33|21|52|40|15|27|34|7
7622,42|25|33|21|52|40|15|27|34|7
7623,42|25|33|21|52|40|15|27|34|7
7624,4|42|25|33|21|52|40|15|27|34
7625,48|4|42|25|33|21|52|40|15|34
7626,29|48|42|25|33|21|40|15|27|7
7627,42|25|33|21|52|40|15|27|34|7
7628,42|25|33|21|52|40|15|27|34|7
7629,42|25|33|21|52|40|15|27|34|7
7630,29|48|4|42|25|33|40|15|34|7
7631,4|42|25|33|21|52|15|27|34|7
7632,4|42|25|33|21|52|40|15|34|7
7633,42|25|33|21|52|40|15|27|34|7
7634,4|42|25|21|52|40|15|27|34|7
7635,4|42|25|33|21|52|40|15|27|34
7636,42|25|33|21|52|40|15|27|34|7
7637,4|42|25|33|21|52|40|15|27|34
7638,29|48|42|25|21|52|40|27|34|7
7639,42|25|33|21|52|40|15|27|34|7
7640,48|4|42|33|21|52|40|27|34|7
7641,4|42|25|33|21|52|40|15|34|7
7642,4|42|25|33|21|52|40|15|27|34
7643,4|25|33|21|52|40|15|27|34|7
7644,48|42|25|33|21|52|40|15|34|7
7645,4|42|25|21|52|40|15|27|34|7
7646,42|25|33|21|52|40|15|27|34|7
7647,48|4|42|25|21|52|40|15|27|7
7648,4|42|25|33|21|52|40|15|27|34
7649,48|4|42|33|21|52|15|27|34|7
7650,4|42|25|33|21|52|40|15|34|7
7651,29|42|25|33|21|52|40|15|34|7
7652,4|42|25|33|21|40|15|27|34|7
7653,4|42|25|33|21|52|40|15|34|7
7654,48|4|42|33|21|52|40|15|27|34
7655,4|25|33|21|52|40|15|27|34|7
7656,42|25|33|21|52|40|15|27|34|7
7657,42|25|33|21|52|40|15|27|34|7
7658,42|25|33|21|52|40|15|27|34|7
7659,4|42|25|33|52|40|15|27|34|7
7660,42|25|33|21|52|40|15|27|34|7
7661,4|42|33|21|52|40|15|27|34|7
7662,42|25|33|21|52|40|15|27|34|7
7663,42|25|33|21|52|40|15|27|34|7
7664,42|25|33|21|52|40|15|27|34|7
7665,42|25|33|21|52|40|15|27|34|7
7666,48|4|42|25|33|21|52|15|27|7
7667,4|25|33|21|52|40|15|27|34|7
7668,42|25|33|21|52|40|15|27|34|7
7669,42|25|33|21|52|40|15|27|34|7
7670,4|42|25|33|52|40|15|27|34|7
7671,48|4|42|25|33|21|52|40|15|7
7672,42|25|33|21|52|40|15|27|34|7
7673,4|42|25|33|21|52|40|15|34|7
7674,42|25|33|21|52|40|15|27|34|7
7675,4|42|25|33|52|40|15|27|34|7
7676,4|42|25|21|52|40|15|27|34|7
7677,4|42|25|33|21|52|40|15|27|7
7678,42|25|33|21|52|40|15|27|34|7
7679,4|42|25|33|21|52|40|15|27|7
7680,42|25|33|21|52|40|15|27|34|7
7681,4|42|25|33|21|52|40|15|27|7
7682,4|42|25|33|21|52|40|27|34|7
7683,48|4|42|33|21|40|15|27|34|7
7684,42|25|33|21|52|40|15|27|34|7
7685,42|25|33|21|52|40|15|27|34|7
7686,42|25|33|21|52|40|15|27|34|7
7687,42|25|33|21|52|40|15|27|34|7
7688,4|42|25|33|21|52|40|15|27|34
7689,48|42|25|33|52|40|15|27|34|7
7690,4|42|25|33|21|40|15|27|34|7
7691,48|4|25|33|21|52|40|15|27|34
7692,4|42|25|21|52|40|15|27|34|7
7693,4|42|25|33|21|52|15|27|34|7
7694,0|30|29|48|4|42|52|15|27|34
7695,4|42|25|33|21|52|40|27|34|7
7696,4|42|25|33|21|52|40|15|27|7
7697,4|42|25|33|21|40|15|27|34|7
7698,4|42|25|33|21|52|40|15|27|34
7699,4|42|25|33|21|40|15|27|34|7
7700,42|25|33|21|52|40|15|27|34|7
7701,48|4|42|25|33|21|40|27|34|7
7702,42|25|33|21|52|40|15|27|34|7
7703,48|4|42|25|33|52|40|27|34|7
7704,0|30|29|48|42|25|33|21|40|15
7705,42|25|33|21|52|40|15|27|34|7
7706,48|4|42|25|33|52|15|27|34|7
7707,4|42|25|33|21|52|40|15|27|7
7708,48|4|25|21|52|40|15|27|34|7
7709,42|25|33|21|52|40|15|27|34|7
7710,42|25|33|21|52|40|15|27|34|7
7711,42|25|33|21|52|40|15|27|34|7
7712,42|25|33|21|52|40|15|27|34|7
7713,4|42|25|33|21|40|15|27|34|7
7714,48|4|42|25|21|52|40|15|34|7
7715,48|4|42|25|33|21|15|27|34|7
7716,4|42|25|33|21|52|40|15|34|7
7717,4|25|33|21|52|40|15|27|34|7
7718,4|25|33|21|52|40|15|27|34|7
7719,42|25|33|21|52|40|15|27|34|7
7720,4|42|25|33|21|52|40|15|27|7
7721,42|25|33|21|52|40|15|27|34|7
7722,48|25|33|21|52|40|15|27|34|7
7723,29|48|42|25|33|21|52|40|15|7
7724,4|25|33|21|52|40|15|27|34|7
7725,4|42|25|33|21|52|40|27|34|7
7726,4|42|25|33|21|52|40|27|34|7
7727,42|25|33|21|52|40|15|27|34|7
7728,42|25|33|21|52|40|15|27|34|7
7729,4|42|25|21|52|40|15|27|34|7
7730,48|4|25|33|21|52|40|15|27|7
7731,42|25|33|21|52|40|15|27|34|7
7732,48|4|42|25|21|52|40|15|27|34
7733,4|42|25|33|21|40|15|27|34|7
7734,4|42|25|33|21|52|40|27|34|7
7735,4|42|25|33|21|52|40|15|27|7
7736,42|25|33|21|52|40|15|27|34|7
7737,4|42|25|33|21|52|15|27|34|7
7738,4|42|33|21|52|40|15|27|34|7
7739,4|25|33|21|52|40|15|27|34|7
7740,29|4|42|25|33|40|15|27|34|7
7741,48|4|42|25|52|40|15|27|34|7
7742,42|25|33|21|52|40|15|27|34|7
7743,42|25|33|21|52|40|15|27|34|7
7744,42|25|33|21|52|40|15|27|34|7
7745,4|42|25|33|21|52|40|15|34|7
7746,42|25|33|21|52|40|15|27|34|7
7747,42|25|33|21|52|40|15|27|34|7
7748,4|42|25|21|52|40|15|27|34|7
7749,48|4|42|25|21|52|15|27|34|7
7750,48|42|25|33|21|52|40|27|34|7
7751,4|42|25|33|21|40|15|27|34|7
7752,42|25|33|21|52|40|15|27|34|7
7753,42|25|33|21|52|40|15|27|34|7
7754,42|25|33|21|52|40|15|27|34|7
7755,48|4|42|25|33|52|40|15|27|34
7756,29|48|42|21|52|40|15|27|34|7
7757,42|25|33|21|52|40|15|27|34|7
7758,0|30|4|25|33|52|40|15|27|7
7759,29|4|42|25|21|40|15|27|34|7
7760,42|25|33|21|52|40|15|27|34|7
7761,48|42|25|33|21|52|40|27|34|7
7762,48|4|42|25|21|40|15|27|34|7
7763,42|25|33|21|52|40|15|27|34|7
7764,48|4|42|25|33|52|40|15|27|7
7765,48|4|42|25|33|52|40|27|34|7
7766,48|4|42|25|21|52|40|15|27|7
7767,4|25|33|21|52|40|15|27|34|7
7768,48|4|42|33|21|52|40|15|27|34
7769,42|25|33|21|52|40|15|27|34|7
7770,4|42|25|33|21|40|15|27|34|7
7771,4|42|25|33|21|40|15|27|34|7
7772,4|42|25|33|52|40|15|27|34|7
7773,4|42|25|33|21|52|40|15|27|34
7774,4|42|25|33|21|52|40|27|34|7
7775,42|25|33|21|52|40|15|27|34|7
7776,4|25|33|21|52|40|15|27|34|7
7777,4|42|25|33|21|52|40|15|27|7
7778,29|48|4|42|25|21|40|27|34|7
7779,4|42|25|21|52|40|15|27|34|7
7780,4|42|25|21|52|40|15|27|34|7
7781,42|25|33|21|52|40|15|27|34|7
7782,30|29|48|4|42|33|52|40|27|7
7783,4|42|25|33|52|40|15|27|34|7
7784,4|42|25|21|52|40|15|27|34|7
7785,4|42|25|33|21|52|40|15|27|7
7786,29|48|4|42|25|21|52|15|27|34
7787,4|42|33|21|52|40|15|27|34|7
7788,48|4|42|25|33|40|15|27|34|7
7789,42|25|33|21|52|40|15|27|34|7
7790,4|42|25|33|21|52|40|27|34|7
7791,42|25|33|21|52|40|15|27|34|7
7792,42|25|33|21|52|40|15|27|34|7
7793,4|42|25|33|21|52|40|27|34|7
7794,48|42|25|33|21|52|40|15|34|7
7795,42|25|33|21|52|40|15|27|34|7
7796,48|4|42|33|21|52|40|15|34|7
7797,4|42|33|21|52|40|15|27|34|7
7798,4|25|33|21|52|40|15|27|34|7
7799,48|4|42|33|21|52|40|27|34|7
7800,42|25|33|21|52|40|15|27|34|7
7801,48|4|42|25|52|40|15|27|34|7
7802,48|42|25|33|21|52|40|15|34|7
7803,42|25|33|21|52|40|15|27|34|7
7804,4|42|25|21|52|40|15|27|34|7
7805,42|25|33|21|52|40|15|27|34|7
7806,42|25|33|21|52|40|15|27|34|7
7807,42|25|33|21|52|40|15|27|34|7
7808,42|25|33|21|52|40|15|27|34|7
7809,4|42|25|33|21|52|40|27|34|7
7810,0|29|48|25|21|52|40|15|34|7
7811,42|25|33|21|52|40|15|27|34|7
7812,4|42|25|33|21|52|40|15|34|7
7813,42|25|33|21|52|40|15|27|34|7
7814,4|42|25|33|21|52|40|15|27|34
7815,42|25|33|21|52|40|15|27|34|7
7816,4|42|25|33|21|40|15|27|34|7
7817,48|4|42|25|21|52|40|27|34|7
7818,4|25|33|21|52|40|15|27|34|7
7819,42|25|33|21|52|40|15|27|34|7
7820,4|25|33|21|52|40|15|27|34|7
7821,4|42|25|33|21|40|15|27|34|7
7822,4|42|25|33|21|52|40|15|34|7
7823,42|25|33|21|52|40|15|27|34|7
7824,4|42|25|33|21|52|40|15|34|7
7825,4|42|25|33|21|52|40|15|34|7
7826,4|25|33|21|52|40|15|27|34|7
7827,48|4|42|33|21|52|40|15|34|7
7828,48|4|25|33|21|52|40|27|34|7
7829,42|25|33|21|52|40|15|27|34|7
7830,4|42|25|33|21|52|40|27|34|7
7831,4|42|25|33|21|52|40|15|27|34
7832,42|25|33|21|52|40|15|27|34|7
7833,42|25|33|21|52|40|15|27|34|7
7834,42|25|33|21|52|40|15|27|34|7
7835,42|25|33|21|52|40|15|27|34|7
7836,29|48|4|33|21|52|40|15|27|34
7837,4|25|33|21|52|40|15|27|34|7
7838,4|25|33|21|52|40|15|27|34|7
7839,42|25|33|21|52|40|15|27|34|7
7840,4|42|25|33|21|52|40|15|27|34
7841,42|25|33|21|52|40|15|27|34|7
7842,30|48|33|21|52|40|15|27|34|7
7843,4|42|25|33|21|40|15|27|34|7
7844,42|25|33|21|52|40|15|27|34|7
7845,4|42|25|33|21|52|40|15|27|7
7846,4|42|25|21|52|40|15|27|34|7
7847,4|42|25|21|52|40|15|27|34|7
7848,30|29|4|42|25|33|52|15|27|34
7849,4|42|25|33|21|52|15|27|34|7
7850,42|25|33|21|52|40|15|27|34|7
7851,42|25|33|21|52|40|15|27|34|7
7852,4|42|33|21|52|40|15|27|34|7
7853,42|25|33|21|52|40|15|27|34|7
7854,48|4|25|33|21|52|40|15|27|34
7855,30|29|48|42|25|21|52|40|15|34
7856,4|42|25|21|52|40|15|27|34|7
7857,48|4|42|25|33|52|40|15|27|7
7858,4|42|25|33|21|52|40|15|34|7
7859,4|42|25|33|21|52|15|27|34|7
7860,48|4|25|33|21|52|40|15|27|34
7861,42|25|33|21|52|40|15|27|34|7
7862,29|4|33|21|52|40|15|27|34|7
7863,4|42|33|21|52|40|15|27|34|7
7864,48|4|42|25|33|40|15|27|34|7
7865,4|42|25|33|21|52|40|15|34|7
7866,4|42|25|33|52|40|15|27|34|7
7867,42|25|33|21|52|40|15|27|34|7
7868,48|4|42|25|33|52|15|27|34|7
7869,42|25|33|21|52|40|15|27|34|7
7870,48|4|25|33|21|52|40|15|34|7
7871,4|42|25|33|21|52|40|15|27|34
7872,42|25|33|21|52|40|15|27|34|7
7873,42|25|33|21|52|40|15|27|34|7
7874,48|42|25|33|21|52|40|27|34|7
7875,29|48|4|42|25|21|52|40|15|7
7876,42|25|33|21|52|40|15|27|34|7
7877,29|48|4|42|25|33|40|27|34|7
7878,42|25|33|21|52|40|15|27|34|7
7879,29|48|4|42|33|52|40|15|34|7
7880,4|25|33|21|52|40|15|27|34|7
7881,42|25|33|21|52|40|15|27|34|7
7882,4|42|25|33|21|40|15|27|34|7
7883,42|25|33|21|52|40|15|27|34|7
7884,42|25|33|21|52|40|15|27|34|7
7885,4|42|25|33|21|52|40|15|27|34
7886,4|42|25|33|21|52|40|15|34|7
7887,42|25|33|21|52|40|15|27|34|7
7888,42|25|33|21|52|40|15|27|34|7
7889,4|25|33|21|52|40|15|27|34|7
7890,48|4|42|25|33|21|52|40|15|34
7891,4|42|33|21|52|40|15|27|34|7
7892,42|25|33|21|52|40|15|27|34|7
7893,4|42|25|21|52|40|15|27|34|7
7894,42|25|33|21|52|40|15|27|34|7
7895,42|25|33|21|52|40|15|27|34|7
7896,4|42|25|33|21|52|40|27|34|7
7897,42|25|33|21|52|40|15|27|34|7
7898,4|42|25|33|21|52|15|27|34|7
7899,42|25|33|21|52|40|15|27|34|7
7900,4|25|33|21|52|40|15|27|34|7
7901,48|4|25|33|21|52|15|27|34|7
7902,0|30|4|42|21|52|15|27|34|7
7903,4|42|25|33|21|52|40|15|27|34
7904,42|25|33|21|52|40|15|27|34|7
7905,48|42|33|21|52|40|15|27|34|7
7906,42|25|33|21|52|40|15|27|34|7
7907,4|25|33|21|52|40|15|27|34|7
7908,48|4|42|25|21|52|15|27|34|7
7909,4|42|25|33|21|52|15|27|34|7
7910,48|4|42|25|21|52|40|15|27|34
7911,42|25|33|21|52|40|15|27|34|7
7912,4|42|25|33|21|52|40|15|34|7
7913,48|4|42|25|21|52|15|27|34|7
7914,30|29|48|4|42|21|52|15|27|34
7915,48|42|25|33|52|40|15|27|34|7
7916,42|25|33|21|52|40|15|27|34|7
7917,29|48|4|42|25|21|40|27|34|7
7918,29|48|4|42|21|52|40|15|27|34
7919,29|48|4|42|33|21|40|15|27|7
7920,42|25|33|21|52|40|15|27|34|7
7921,4|42|25|33|21|40|15|27|34|7
7922,48|4|42|25|33|21|40|27|34|7
7923,42|25|33|21|52|40|15|27|34|7
7924,42|25|33|21|52|40|15|27|34|7
7925,30|29|42|33|21|52|40|27|34|7
7926,4|25|33|21|52|40|15|27|34|7
7927,4|42|25|33|21|52|40|15|34|7
7928,4|42|25|33|21|52|40|27|34|7
7929,4|42|25|33|21|52|40|15|34|7
7930,4|42|25|33|21|40|15|27|34|7
7931,42|25|33|21|52|40|15|27|34|7
7932,48|4|42|33|52|40|15|27|34|7
7933,4|42|25|33|21|40|15|27|34|7
7934,4|42|25|33|21|52|40|27|34|7
7935,42|25|33|21|52|40|15|27|34|7
7936,48|4|25|33|21|40|15|27|34|7
7937,4|42|25|33|21|52|15|27|34|7
7938,48|4|42|25|21|52|40|15|27|34
7939,4|42|25|33|21|52|15|27|34|7
7940,42|25|33|21|52|40|15|27|34|7
7941,42|25|33|21|52|40|15|27|34|7
7942,4|42|25|21|52|40|15|27|34|7
7943,42|25|33|21|52|40|15|27|34|7
7944,48|4|25|33|21|40|15|27|34|7
7945,4|42|25|33|21|52|40|27|34|7
7946,42|25|33|21|52|40|15|27|34|7
7947,30|29|4|42|25|52|40|15|27|34
7948,42|25|33|21|52|40|15|27|34|7
7949,4|42|25|33|21|52|40|27|34|7
7950,42|25|33|21|52|40|15|27|34|7
7951,4|42|25|33|21|52|40|15|27|34
7952,42|25|33|21|52|40|15|27|34|7
7953,4|42|25|33|21|52|40|15|27|34
7954,42|25|33|21|52|40|15|27|34|7
7955,4|42|25|33|21|52|40|27|34|7
7956,4|42|25|33|21|52|40|15|34|7
7957,48|4|42|33|52|40|15|27|34|7
7958,4|42|25|33|21|52|15|27|34|7
7959,48|4|42|25|33|52|15|27|34|7
7960,42|25|33|21|52|40|15|27|34|7
7961,4|42|25|33|21|40|15|27|34|7
7962,42|25|33|21|52|40|15|27|34|7
7963,4|25|33|21|52|40|15|27|34|7
7964,42|25|33|21|52|40|15|27|34|7
7965,42|25|33|21|52|40|15|27|34|7
7966,4|42|25|33|52|40|15|27|34|7
7967,42|25|33|21|52|40|15|27|34|7
7968,4|42|25|33|21|52|40|15|27|34
7969,42|25|33|21|52|40|15|27|34|7
7970,42|25|33|21|52|40|15|27|34|7
7971,42|25|33|21|52|40|15|27|34|7
7972,42|25|33|21|52|40|15|27|34|7
7973,29|48|4|25|33|21|52|40|34|7
7974,48|42|25|33|21|52|40|15|34|7
7975,48|4|42|25|33|21|15|27|34|7
7976,48|4|25|33|21|52|40|15|27|34
7977,48|4|25|33|21|52|15|27|34|7
7978,42|25|33|21|52|40|15|27|34|7
7979,42|25|33|21|52|40|15|27|34|7
7980,42|25|33|21|52|40|15|27|34|7
7981,4|42|25|33|21|52|40|15|34|7
7982,42|25|33|21|52|40|15|27|34|7
7983,4|42|25|33|21|52|40|15|34|7
7984,42|25|33|21|52|40|15|27|34|7
7985,4|25|33|21|52|40|15|27|34|7
7986,4|42|25|33|21|52|40|27|34|7
7987,4|42|25|33|21|52|40|15|34|7
7988,29|48|4|42|25|33|52|40|15|27
7989,48|4|42|33|21|52|40|27|34|7
7990,4|42|25|33|21|40|15|27|34|7
7991,42|25|33|21|52|40|15|27|34|7
7992,42|25|33|21|52|40|15|27|34|7
7993,48|4|42|33|21|52|40|15|27|7
7994,29|4|25|33|52|40|15|27|34|7
7995,4|25|33|21|52|40|15|27|34|7
7996,42|25|33|21|52|40|15|27|34|7
7997,48|42|25|21|52|40|15|27|34|7
7998,4|42|25|33|21|52|40|15|27|34
7999,4|42|25|33|21|52|40|27|34|7
8000,4|42|25|33|21|52|15|27|34|7
8001,48|42|25|21|52|40|15|27|34|7
8002,4|42|33|21|52|40|15|27|34|7
8003,4|42|25|33|21|52|40|15|34|7
8004,4|42|25|33|21|52|15|27|34|7
8005,42|25|33|21|52|40|15|27|34|7
8006,48|4|25|21|52|40|15|27|34|7
8007,42|25|33|21|52|40|15|27|34|7
8008,4|42|25|33|21|52|40|15|27|7
8009,48|42|25|33|21|52|15|27|34|7
8010,48|4|42|25|33|21|52|40|27|7
8011,4|42|25|33|21|52|15|27|34|7
8012,4|42|25|33|21|52|40|27|34|7
8013,48|42|25|21|52|40|15|27|34|7
8014,42|25|33|21|52|40|15|27|34|7
8015,29|48|42|25|21|52|40|15|27|34
8016,4|42|25|33|52|40|15|27|34|7
8017,42|25|33|21|52|40|15|27|34|7
8018,42|25|33|21|52|40|15|27|34|7
8019,4|42|33|21|52|40|15|27|34|7
8020,42|25|33|21|52|40|15|27|34|7
8021,42|25|33|21|52|40|15|27|34|7
8022,4|42|25|33|21|52|40|27|34|7
8023,48|42|25|33|21|52|15|27|34|7
8024,48|4|42|33|21|52|40|27|34|7
8025,42|25|33|21|52|40|15|27|34|7
8026,4|42|25|33|21|52|40|15|27|7
8027,4|42|25|33|21|52|40|27|34|7
8028,4|42|25|33|21|52|40|27|34|7
8029,48|42|25|33|21|52|40|27|34|7
8030,4|42|25|33|21|52|40|15|34|7
8031,42|25|33|21|52|40|15|27|34|7
8032,29|48|4|42|33|21|52|40|15|7
8033,42|25|33|21|52|40|15|27|34|7
8034,42|25|33|21|52|40|15|27|34|7
8035,4|25|33|21|52|40|15|27|34|7
8036,42|25|33|21|52|40|15|27|34|7
8037,48|4|42|25|21|40|15|27|34|7
8038,42|25|33|21|52|40|15|27|34|7
8039,4|42|25|33|21|40|15|27|34|7
8040,42|25|33|21|52|40|15|27|34|7
8041,42|25|33|21|52|40|15|27|34|7
8042,42|25|33|21|52|40|15|27|34|7
8043,48|4|42|33|21|40|15|27|34|7
8044,48|42|25|21|52|40|15|27|34|7
8045,48|4|42|25|21|52|40|15|34|7
8046,42|25|33|21|52|40|15|27|34|7
8047,48|4|42|25|33|21|52|40|34|7
8048,42|25|33|21|52|40|15|27|34|7
8049,4|42|25|33|21|52|40|27|34|7
8050,42|25|33|21|52|40|15|27|34|7
8051,4|42|25|33|21|52|40|15|27|7
8052,42|25|33|21|52|40|15|27|34|7
8053,42|25|33|21|52|40|15|27|34|7
8054,4|42|25|33|21|52|40|15|34|7
8055,4|42|25|21|52|40|15|27|34|7
8056,48|4|42|25|33|52|40|15|27|7
8057,4|42|25|33|21|52|15|27|34|7
8058,42|25|33|21|52|40|15|27|34|7
8059,29|48|42|25|33|40|15|27|34|7
8060,42|25|33|21|52|40|15|27|34|7
8061,48|42|25|33|52|40|15|27|34|7
8062,42|25|33|21|52|40|15|27|34|7
8063,42|25|33|21|52|40|15|27|34|7
8064,48|42|25|33|52|40|15|27|34|7
8065,29|48|4|42|33|21|52|40|27|7
8066,29|4|42|25|33|21|52|40|15|7
8067,29|48|42|33|21|52|40|15|34|7
8068,42|25|33|21|52|40|15|27|34|7
8069,42|25|33|21|52|40|15|27|34|7
8070,42|25|33|21|52|40|15|27|34|7
8071,4|42|33|21|52|40|15|27|34|7
8072,42|25|33|21|52|40|15|27|34|7
8073,42|25|33|21|52|40|15|27|34|7
8074,42|25|33|21|52|40|15|27|34|7
8075,4|42|25|33|21|40|15|27|34|7
8076,42|25|33|21|52|40|15|27|34|7
8077,30|4|42|25|33|21|52|40|15|7
8078,42|25|33|21|52|40|15|27|34|7
8079,42|25|33|21|52|40|15|27|34|7
8080,42|25|33|21|52|40|15|27|34|7
8081,42|25|33|21|52|40|15|27|34|7
8082,4|42|25|33|21|52|40|15|27|7
8083,4|42|33|21|52|40|15|27|34|7
8084,42|25|33|21|52|40|15|27|34|7
8085,4|42|25|33|21|52|40|27|34|7
8086,42|25|33|21|52|40|15|27|34|7
8087,4|42|25|33|21|52|40|15|27|7
8088,42|25|33|21|52|40|15|27|34|7
8089,4|42|25|33|21|52|40|15|27|34
8090,42|25|33|21|52|40|15|27|34|7
